Row.names,VIP,Kingdom,Phylum,Class,Order,Family,Genus,Species
91729bebad846efdc60f2a29803d36c2,1.1951514263552239,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
92de39595cd94c3d5e026859d6908a97,1.349872878936676,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens,NA
9370f0df340984e350c1cd96c8b1e704,1.2284289231637298,Bacteria,WPS-2,NA,NA,NA,NA,NA
93d26c3614d30e5654254410913b1eb3,1.5384678309679798,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
9443ed56f2b32dd1d7a4e91d383f454e,1.09224731148689,Bacteria,OD1,SM2F11,NA,NA,NA,NA
948b670dd9bd906309aad39032047666,1.0349644508324949,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,halodurans
94b1131d5d5999abf2d7ee015324e00b,2.0588914801640223,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,NA
9544acda098572aa27ce2bfa053c01ed,1.9595235113528486,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA
95b1d83cb559bf43a4f2536de6ef6ff2,1.6037694158520766,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,NA,NA
95cb1198b0cbec8ae22c543bbddaa7f5,1.007538425709281,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,NA,NA,NA
95f2c873f51424c9bf85a932d422cd33,1.0857380930388294,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,NA
9612c84d7512fcffcadbaf3d3e6e6725,1.2449657370411769,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,NA,NA
9647387894b91b97eaa90c2d460e7435,1.3697750409334217,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,NA,NA
96588e12bb74ed2c09b0f6bc574d0f58,1.2917647230303273,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA,NA
96f569d5f2cd891352268f08e4aeab97,1.0350681442667486,Bacteria,Acidobacteria,Solibacteres,Solibacterales,NA,NA,NA
9701a698cfbae1ee1653da2503fccda8,1.713207792894166,Bacteria,AD3,JG37-AG-4,NA,NA,NA,NA
975448fb45ef2cacfb50478bddb563f6,1.2949454093783872,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA
97b337864ded9263ba74deb2585672d1,1.4256008118952102,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dyella,NA
97f358c632018ff7b1feadc391729817,1.016694554967306,Bacteria,Verrucomicrobia,[Methylacidiphilae],Methylacidiphilales,NA,NA,NA
98513b9e003f5b93e98852ac36f5e0e0,1.3324383989009365,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,NA,NA,NA
98695ee615a24a1a27110e4386b4806b,1.2226852828477044,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,NA,NA
98d930413ccd5a3c5ac6c09e56ce5cda,1.0263459984381376,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
9a4ba37635d1302e2c9531a8233a7fb2,4.119489318010854,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,bowmanii
9b2ebf995ca925572f8fe99078757709,1.0625480051002385,Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,NA,NA
9b8321e45da1e4d4ac7ceb8edee03610,1.0381549077934025,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,NA
9c16737ed29c5415ce159d77d5034b19,1.3940434537968047,Archaea,Crenarchaeota,MBGA,NRP-J,NA,NA,NA
9c32d91c0c36d9644b7eacb4c16cff93,1.03738687249378,Bacteria,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,NA,NA
9ced68afd3a9275eab8a8f6380147b7c,1.0179289862645533,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,NA,NA
9d4526d8e56cd4df523359cc47e49d80,1.0299870289103676,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Reyranella,massiliensis
9d7b53d4abcc5d98d905fd1d090d0004,1.3989138054863417,Bacteria,OD1,ZB2,NA,NA,NA,NA
9d8373cdef7b176d18a0d87fc8082981,1.677392441867752,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,NA
9df838cd5fdea0569311668518f49c5f,1.0715728172488403,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
9f4bd43fca11f5c346765adfdd97ce01,1.886333197841327,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,NA,NA
a091685cdd7e257e898f90b82a6bbb8d,1.1815044955298857,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
a0a981bc03673468c4107888a67659e5,1.1938769093225539,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA
a105a9740eac35886e23b65b0da76618,1.082005847891988,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],NA,NA
a21fc327377fb1401a8027bec206bce8,1.0694927144516502,Bacteria,OP11,OP11-3,NA,NA,NA,NA
a23aeba804d5a44d0295dd702667fcb9,1.2111245736791623,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,NA,NA,NA
a25b3059361b4775ab1af122d99d7a6e,1.2166761298980302,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
a436169e4759fd36106fbed6f6431fe6,1.2308770584597495,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
a53fc165f9675fc0d4f16803ffa9f30f,1.0469652756198673,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
a57a8f372381cd75e8c5faf98f232154,1.2536964613915942,Bacteria,OP3,koll11,GIF10,NA,NA,NA
a5f3184cd74a9730e278c7feba718236,1.066585118372217,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Edaphobacter,NA
a5f3f10a1f33e179880b7cc386bed0d0,1.1729312709229511,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,NA
a641401145b38136cf4c5804463ca3c4,1.382872914059967,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
a674912f198333824b56e2407b10bd32,1.3326633987061038,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,NA,NA
a679bf12397ed68d18f2e8581fe6284d,1.1773287135181179,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
a6d3d4b2e22531833b923540e8b5415f,1.7345811301337708,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens,NA
a6f5b2ad6e92cfdff173e32b130c38fa,1.2947500295925376,Bacteria,OD1,ZB2,NA,NA,NA,NA
a7f0472593ff1cd035973837c6ff3f57,1.0299870289103676,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,NA,NA
a852eedb90061e9859249c390733b03a,1.2571037598458834,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,NA,NA
a8b06bcd8b884feea6a460ccd7fa6866,1.2138188203507494,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,NA,NA
a8bdf0637c93e3f78ee95aed46214ad1,1.2137028317214216,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,NA
a918082938cf1b2d49b38348c99bb88a,1.2265785083249718,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,NA
a9428f7c930e2d1d2bf7fbb856456205,1.5166729320811998,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi
ab431db7e8af4df68674bd428330860a,2.356517920204622,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Pelosinus,NA
ac4147edb431ae8f23505fe9b7c94f9a,1.033785984050744,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA,NA
ac88320ee5a5ec008cf08846633f92bd,1.348830511322228,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus Koribacter,NA
ad36057730eee3334b3561f04610ded3,2.0580767375499955,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Telmatospirillum,siberiense
ad8f74c351a66e829279a731b3169eab,1.2884504546650892,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA
af7ba95d831e6f7e54fecd86c1fe51ca,1.0299870289103676,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,NA,NA
afe068d9d9ed0bdee9825bddc934edd5,1.1092820663178415,Bacteria,Acidobacteria,BPC102,MVS-40,NA,NA,NA
b003b03d79ee35c7cabcb61da041d5f6,1.5195617962680428,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,NA,NA,NA
b09c765f60c87f16625da8c8d7b16d2f,1.0349644508324949,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,NA,NA
b0af9455d2bb5d5a80f1cafef31ba2b2,1.026345998438138,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
b0b94882d9386dad41e94480e38a4f0a,1.3278457919967956,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,NA,NA
b137309e0b3d29ec06399ab4ce13a415,1.1197792458394125,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfosporosinus,meridiei
b15eea816185307302070f4384df252e,1.283995838455367,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,NA,NA
b19fb8c273782545573d2215ed793598,1.3413053741726009,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,NA,NA
b1b8738ca679c1266fa0369c13932a61,1.6101864314668848,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
b1f579bf4c3e50d461c7cc8941d13e5f,1.1526810861105146,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,NA,NA,NA
b2ae764737e4259b69d04474f83766a1,1.497440351899649,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
b3b1fe2fe471578c6e1f7cbb7a1dd4da,1.3308759311741847,Archaea,[Parvarchaeota],[Parvarchaea],WCHD3-30,NA,NA,NA
b3be2d88878ccb813abe2139fc683e4d,1.5159358881417135,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,NA
b496e4b402a9f7ac7fa61ecc7ccb746c,1.1649725826134794,Bacteria,Armatimonadetes,Armatimonadia,FW68,NA,NA,NA
b4ac5826d4b30e574d8e31113942d286,1.2241788803046847,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,NA,NA
b53cc3a60ea9cbb433cb764aed212bea,1.003438162205509,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,NA,NA
b5917a9f341b06d2a40e7596e297ab40,1.1733479554149642,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,NA,NA
b5e7ea8540a50bb872e8cc59a500841f,1.4179890761310294,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
b5e9ae94ac09e902c4ee986fae0fd0ea,1.4219405236948477,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,NA,NA
b5f7d9652ec3213ff7c0463b857014ff,1.0350681442667489,Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,OTUb7,NA,NA
b67577d17286abafdbd234e1b84c1eac,1.1424114311250475,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,NA,NA
b6f27faddd8608c5406d4fbe13ad6417,1.1118935236311476,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
b748bf382e72a932fc100023bca2d22a,1.0826394946118223,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Telmatospirillum,NA
b7f3818c646d24e9e5034d03a7eb0679,1.076697926089849,Bacteria,Acidobacteria,DA052,Ellin6513,NA,NA,NA
b82fbf032633f605a627529dd0184da7,1.0582584682116178,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,NA,NA,NA
b86fd4140681624d0630605a83e8b9bf,1.289179720360348,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,NA,NA
b89801d4965338d5ce39a8e0e15b4bdc,1.0299870289103676,Bacteria,Actinobacteria,Thermoleophilia,NA,NA,NA,NA
b8d3733486ea6fdb17eb36d74fce04e3,1.3503454601337515,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Crenotrichaceae,Crenothrix,NA
b90a0a5222009c71f9693389a7a59a5a,2.220478308598225,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Sediminibacterium,NA
b916896e9d1693d22f6c36cb1d6c360d,1.7403216168375115,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,NA
b917effe0e3a87c2832723d16773550a,1.9539985913445446,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
b962b1e72cfa274d22f916add1625a3a,1.0610400368365844,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
b966efe0e679ad65342054edf1992b04,1.240694482458334,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,NA,NA
b98178e349fff929630ffb6181d67734,1.238909962985528,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA
b99919a7349d96e1309e7ff61dae64eb,1.154852813711735,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
ba101b7c581c82ba89be4b920ae81a75,2.0181426178346027,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
bb03f54867bf94f51d5566bc85cacbf7,1.4217954554400332,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,NA,NA
bb0ac530c03cff56e974809b695a749c,1.1567087068666917,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,NA,NA
bb0fa05ecab806bb088401df4ad1f4ee,1.1740176234964,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,NA,NA
bbd73f152606fda2f6885e26d8cb73d7,1.1356303828989278,Bacteria,Proteobacteria,Gammaproteobacteria,HTCC2188,NA,NA,NA
bbd88d519c453fd254d16bb150fca072,1.35682168478687,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,andropogonis
bc950c687d5c09e6b3d170e77eac6793,1.1204053464781907,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,NA,NA
bcb3d3391f7c580122c589294f79d093,1.1735227771831147,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,NA,NA,NA
bd3a60ba10abc14cb8903d04d4cc5ce8,1.0349644508324949,Bacteria,WPS-2,NA,NA,NA,NA,NA
be19edaf6c66c772930381d6216d3d3b,1.0184244306076065,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,NA
be335b61230c5e7d79fad24e4a71f8f2,1.3195932989526333,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
bea107cefd415c107f5fc93c2bfeff73,1.2569597202963032,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus Koribacter,NA
bf07213f9989bf9560b3f6a4103baf1c,1.0206370755760545,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Crenotrichaceae,Crenothrix,NA
bf389836e2247221e7620134128b6301,1.1076151730650932,Bacteria,Spirochaetes,[Brevinematae],[Brevinematales],NA,NA,NA
bf89ed0360f68f2f616c19f1f786e439,1.695068626046951,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
bfbf10cb84724374ce540060a41cced8,1.0394515737397652,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,NA,NA,NA
c06b150b1679803d78ccd1f3e0a70ce9,1.4761204513749961,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,NA
c0745673ded82950df68293644b29c74,1.5462580747810784,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,NA,NA
c0b5f6e2dcb170d6cf87e810bb2923a6,2.654595047602108,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Sodalis,NA
c104685188f99e102fe48a384d9ddf73,1.0801035199895799,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
c1c9ec3938130335d551b97fa6c90e38,2.2972669522883367,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
c203e34afe14602d848a2ef466eaa853,1.4759049121289505,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,NA
c210e69bc284ee33b7cda49664f03258,1.6833256983918625,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],heteroC45_4W,NA
c286a3f632c48ea2dde4bb284cbf88ed,1.0095439276034859,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,NA
c2aa27a60b261b1facd4ae5b00484351,1.026345998438138,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,NA,NA
c2c3187b5a3fa785747251d528608de6,1.0898589912497056,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,NA,NA
c36af287d936376a3e7deb4406a0cba6,1.0350681442667486,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA
c388b3c0d805f861bfa84389bce57bcc,1.0349644508324947,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,NA,NA
c44ddc0a802c3225991ac4218d1b4acd,1.1269902463705246,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,NA,NA
c4540f052c728e212059b5d5a2a57f9a,1.06308559006178,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,NA,NA
c471083cbc0e14de4722614a1c18891d,1.0889119999835422,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,bryophila
c4bd89dedf94d63ba3af7148dcb237db,1.3010067181441545,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Thiomonas,cuprina
c501b16b2720748642c88d3638f2e450,1.0717412824009593,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,NA,NA
c52f5e9f79082c39810f7e34ba0ca12f,1.2584699521997453,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],NA,NA
c53bf8882673a7153614c547f86f9082,1.1893276321330486,Bacteria,OD1,ZB2,NA,NA,NA,NA
c6266fa367dd183341e7e8f0b61d8250,1.10919029304836,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Telmatospirillum,NA
c654d51490fdb8bdf337f0d888bbec16,1.655771982100005,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,NA,NA
c69bef453619860a2373ef427e350073,1.70220790339186,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,NA,NA
c6e76ce318ac81bdad78d57af2fa81fe,1.2739493617047788,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA
c6f8c25c809c3f2662ac3b7b69d56c11,1.0349644508324949,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,NA,NA
c76b9c0ae78e249f6f35cba824bec9b8,1.2448426160701904,Bacteria,Planctomycetes,Phycisphaerae,WD2101,NA,NA,NA
c76c79cc52adecd6e1b95bc83ec0d28e,1.148203598271633,Bacteria,OD1,NA,NA,NA,NA,NA
c7bc40b0f1a0a41915c0a0c1cfbffb9a,1.0184014217193722,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,NA,NA
c89ef33128e5535b8a1f57d7cdbffba3,1.2767154292224292,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,amazonense
c8d581f00d5ef493e9a25690826d70ec,1.173121686859619,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
c8f9156909b908af6474a04a4e0ce27a,1.3298284854468092,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
c8fefd91f8c43fc70a02542941fef771,1.1552172829773064,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
c950cd413d40bc3f9a053b83b2ae82a8,1.2813763352956091,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA
c95f8bae32d67fb1f21080b60787a695,1.90629391596655,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
c9924e90e71ebe982254732804269cd1,1.0263459984381376,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,NA,NA
c9ac7c073d997c91c3fb1fb710b6c4b6,1.1835382059058028,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA
cac70dc75e8e374f74c65fdf2cbb04d5,1.099749402494256,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
cb30112f2543fb5577d8b2ec50608da7,1.2803391158990531,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,Candidatus Rhabdochlamydia,NA
cb5b39232ea4bffd7f1ed607f1d921fd,1.259350142713126,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,NA
cc2ebbd644ae1c45de543af12782aef3,1.1910067774415782,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rhodovastum,atsumiense
cc676afff052c7701ce5ca32c6a26f59,1.5382118143714234,Bacteria,Verrucomicrobia,Verruco-5,WCHB1-41,NA,NA,NA
cca0209c79ae4b86f9da2b860321269b,1.1934674886970704,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,NA,NA
cd3e946ff5b039c2f029002f27fea89d,1.0233459544633683,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
ce9ef1e53f323a331ba833df610fd5b5,1.401654349836915,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
cea080c8eb088aeab84e8020a3f3522e,1.3501053078775351,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,NA,NA
cf4083fde69acd7ba984e0a7b360293f,1.5025105703633805,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
d0431d7bba95ca86e5ca9edf436da93f,1.299496971853026,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,NA
d13f6cc0e4b71738aa6133502ffa28f5,1.257343628215095,Bacteria,Planctomycetes,Phycisphaerae,WD2101,NA,NA,NA
d1488846e35602e99f8e1821e11d10f4,1.0667724870678332,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophorhabdaceae,NA,NA
d2266f262146e048dc5a3294cf04d993,1.2756145542435278,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA
d252d1131bb699cac825757b15c55149,1.2246206630158896,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,NA,NA
d2a4add6029e32135562e2da9d4ed2e1,1.9200484582782054,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
d3e4da63a3fb1c9fec87e9d94d20ff55,1.0204672863994682,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
d41737dc01c4ea3c7d0c7411710d38d2,1.0349644508324949,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,NA,NA
d436ffd540b3b2037bc08fef5e985a2b,1.0627617925191697,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,NA,NA
d490c19433cf8256594feb4b6bbe690a,1.8616651043998402,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
d49441019f38a89e8aba32eb2eaad154,1.5313768172581528,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dyella,NA
d523f8776c2bb20152fdf35018d6adbb,1.8609182533624633,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,NA,NA
d5945d3a8ffce93df099f3549f72952b,1.1379207442916868,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Rhodococcus,NA
d5c253fe430cd3cd6b5d9ecca92fe9b2,1.0948838806615908,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA,NA
d5e6f3ab1da98fd9c5a4ec921633f645,2.1353930909045196,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
d6131efa6804a7d8ee23e1faba6bd2b1,1.0350681442667486,Archaea,Crenarchaeota,MCG,NA,NA,NA,NA
d61cc16b69ee019ad90c481c71ba1087,1.2929027540967086,Bacteria,Armatimonadetes,SJA-176,GAB-B06,NA,NA,NA
d7e14bd00855e3ef6ca6fa7970305111,1.0138369387884276,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,ACK-M1,NA,NA
d7ed849f05e2f62d16e532301bb89c11,1.1155287634370454,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,NA,NA
d80ecac11271dfa51178b5738db2ad6d,1.0349644508324949,Bacteria,OD1,ZB2,NA,NA,NA,NA
d885fbfe517963fde7043b3619fbc542,1.5928495092509969,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,bowmanii
d93e8fd561a964db93bb41fff357901c,1.4148288152295554,Archaea,Crenarchaeota,MBGA,NRP-J,NA,NA,NA
db85145f335684883a3c45afb8b8a47f,1.5461931206046733,Bacteria,Cyanobacteria,4C0d-2,MLE1-12,NA,NA,NA
dba8b0c506776d6bea3f46de7b2f4a92,1.287693463623613,Bacteria,OP11,OP11-3,NA,NA,NA,NA
